Term,Ont,N,DE,P.DE
cellular response to hexose stimulus,BP,135,4,8.055993843352564e-5
cellular response to monosaccharide stimulus,BP,136,4,8.290080625798863e-5
regulation of peptidyl-serine phosphorylation,BP,139,4,9.0220866665375e-5
cellular response to carbohydrate stimulus,BP,144,4,1.034506148099865e-4
positive regulation of establishment of protein localization,BP,456,6,1.1039329823225531e-4
ameboidal-type cell migration,BP,461,6,1.1718175657470686e-4
cellular glucose homeostasis,BP,152,4,1.2747441646409168e-4
T cell homeostasis,BP,37,2,2.848602749281547e-4
negative regulation of timing of anagen,BP,1,1,6.833268254587965e-4
positive regulation of transforming growth factor-beta secretion,BP,1,1,6.833268254587965e-4
lymphocyte homeostasis,BP,62,2,8.00960185280158e-4
developmental maturation,BP,284,3,8.566057258464753e-4
climbing fiber,CC,2,1,0.0013662200467426944
latrotoxin receptor activity,MF,2,1,0.0013662200467426944
NAD transport,BP,2,1,0.0013662200467426944
negative regulation of hair follicle maturation,BP,2,1,0.0013662200467426944
phospholipid transfer to membrane,BP,2,1,0.0013662200467426944
positive regulation of bleb assembly,BP,2,1,0.0013662200467426944
regulation of bleb assembly,BP,2,1,0.0013662200467426944
leukocyte homeostasis,BP,86,2,0.0015336961480958249
histone H3-K36 dimethylation,BP,3,1,0.0020486799178423
positive regulation of interleukin-1 alpha secretion,BP,3,1,0.0020486799178423
regulation of transforming growth factor-beta secretion,BP,3,1,0.0020486799178423
calcium-mediated signaling using extracellular calcium source,BP,4,1,0.002730706692611662
negative regulation of hair follicle development,BP,4,1,0.002730706692611662
positive regulation of gamma-aminobutyric acid secretion,BP,4,1,0.002730706692611662
positive regulation of interleukin-1 alpha production,BP,4,1,0.002730706692611662
translation activator activity,MF,13,2,2.1854108376275942e-4
"peptidase activity, acting on L-amino acid peptides",MF,599,6,4.798855369142213e-4
peptidase activity,MF,623,6,5.904133569661422e-4
3'-UTR-mediated mRNA stabilization,BP,22,2,6.409983103714174e-4
endopeptidase activity,MF,427,5,7.446885172919711e-4
"translation regulator activity, nucleic acid binding",MF,28,2,0.0010421807683900863
positive regulation of translational initiation,BP,30,2,0.0011967671641236186
lipopolysaccharide binding,MF,35,2,0.0016282124323280679
cytolysis by host of symbiont cells,BP,1,1,0.0017083170636469358
negative regulation of timing of anagen,BP,1,1,0.0017083170636469358
positive regulation of transforming growth factor-beta secretion,BP,1,1,0.0017083170636469358
cytolysis,BP,40,2,0.0021230662978672992
serine-type endopeptidase activity,MF,160,3,0.0025466711894477725
mRNA stabilization,BP,45,2,0.002680279988402265
modification of morphology or physiology of other organism,BP,164,3,0.002731003027520423
cell development,BP,2183,10,0.002774945033396177
response to ischemia,BP,50,2,0.003298817116600375
RNA stabilization,BP,50,2,0.003298817116600375
apoptosome,CC,2,1,0.0034137990230734827
cytolysis in other organism involved in symbiotic interaction,BP,2,1,0.0034137990230734827
detection of chemical stimulus involved in sensory perception of smell,BP,427,249,3.149060125789395e-246
olfactory receptor activity,MF,427,249,3.149060125789395e-246
sensory perception of smell,BP,454,250,1.9848272618424205e-238
detection of chemical stimulus involved in sensory perception,BP,477,253,8.417295976584236e-236
detection of chemical stimulus,BP,512,254,7.09691602027743e-227
detection of stimulus involved in sensory perception,BP,531,255,4.1016525001341186e-223
sensory perception of chemical stimulus,BP,526,254,5.796359144488156e-223
detection of stimulus,BP,691,257,8.450206080731935e-190
G protein-coupled receptor activity,MF,866,261,5.280482968433885e-166
sensory perception,BP,977,263,1.6733641351146654e-153
transmembrane signaling receptor activity,MF,1277,266,3.5248087003696204e-125
G protein-coupled receptor signaling pathway,BP,1371,267,4.190448724985994e-118
nervous system process,BP,1437,267,7.077069234369723e-113
signaling receptor activity,MF,1484,268,3.219267436678368e-110
molecular transducer activity,MF,1538,268,2.5953653196823935e-106
system process,BP,2216,279,2.3263774773037417e-76
odorant binding,MF,102,67,3.387197305455151e-69
keratinization,BP,224,78,1.3546066453848852e-52
keratinocyte differentiation,BP,305,83,2.1815316874930475e-46
multicellular organismal process,BP,7751,494,4.68358324058678e-43
detection of chemical stimulus involved in sensory perception of smell,BP,427,255,3.447317662348844e-252
olfactory receptor activity,MF,427,255,3.447317662348844e-252
sensory perception of smell,BP,454,257,1.1203746762683136e-245
detection of chemical stimulus involved in sensory perception,BP,477,259,3.741955745376323e-241
detection of chemical stimulus,BP,512,260,7.264980567669905e-232
sensory perception of chemical stimulus,BP,526,261,2.423574679030125e-229
detection of stimulus involved in sensory perception,BP,531,261,6.283492550063702e-228
detection of stimulus,BP,691,263,1.730796292714803e-193
G protein-coupled receptor activity,MF,866,266,1.0552515119479643e-167
sensory perception,BP,977,272,2.5761598521258886e-159
transmembrane signaling receptor activity,MF,1277,270,5.708410928549395e-125
G protein-coupled receptor signaling pathway,BP,1371,274,1.5898900703913975e-120
nervous system process,BP,1437,277,7.683806578024911e-118
signaling receptor activity,MF,1484,273,1.2070280149146957e-110
molecular transducer activity,MF,1538,273,1.1343474248443654e-106
system process,BP,2216,291,7.536880202674875e-81
odorant binding,MF,102,68,6.479855456159185e-70
keratinization,BP,224,78,1.6514649192871892e-51
keratinocyte differentiation,BP,305,83,2.877189109636073e-45
multicellular organismal process,BP,7751,505,4.041388616623138e-42
detection of chemical stimulus involved in sensory perception of smell,BP,427,247,2.56163388164833e-257
olfactory receptor activity,MF,427,247,2.56163388164833e-257
sensory perception of smell,BP,454,249,2.3453626613783975e-251
detection of chemical stimulus involved in sensory perception,BP,477,251,2.814191341600795e-247
detection of chemical stimulus,BP,512,252,1.7716675827120564e-238
sensory perception of chemical stimulus,BP,526,253,3.5905805338302713e-236
detection of stimulus involved in sensory perception,BP,531,253,8.257206837084434e-235
detection of stimulus,BP,691,255,1.0006661662304578e-201
G protein-coupled receptor activity,MF,866,259,3.598181594154347e-178
sensory perception,BP,977,264,2.6602188099708086e-169
transmembrane signaling receptor activity,MF,1277,263,2.518303093462496e-136
G protein-coupled receptor signaling pathway,BP,1371,263,2.9079910092846677e-128
nervous system process,BP,1437,268,7.48755510202338e-128
signaling receptor activity,MF,1484,266,2.715302198606341e-122
molecular transducer activity,MF,1538,266,2.569644920933161e-118
system process,BP,2216,278,6.1711147914108095e-89
odorant binding,MF,102,67,1.315620073926128e-72
keratinization,BP,224,76,5.508789131275193e-54
keratinocyte differentiation,BP,305,80,3.5938215566424014e-47
multicellular organismal process,BP,7751,454,1.9717680454761857e-44
detection of chemical stimulus involved in sensory perception of smell,BP,427,251,2.7372588907840053e-263
olfactory receptor activity,MF,427,251,2.7372588907840053e-263
sensory perception of smell,BP,454,253,4.124866553625032e-257
detection of chemical stimulus involved in sensory perception,BP,477,257,3.0750167424353077e-256
detection of chemical stimulus,BP,512,259,1.0378438737525234e-248
sensory perception of chemical stimulus,BP,526,259,1.1764718311162884e-244
detection of stimulus involved in sensory perception,BP,531,258,1.1960127128981603e-241
detection of stimulus,BP,691,261,5.29988835026162e-209
G protein-coupled receptor activity,MF,866,264,2.338419628748012e-183
sensory perception,BP,977,268,5.610044907887955e-173
transmembrane signaling receptor activity,MF,1277,267,2.131436248495101e-139
G protein-coupled receptor signaling pathway,BP,1371,269,3.522841929686834e-133
nervous system process,BP,1437,273,1.0855763107317617e-131
signaling receptor activity,MF,1484,270,4.537885343105303e-125
molecular transducer activity,MF,1538,270,5.079198832208405e-121
system process,BP,2216,284,1.54733519885821e-92
odorant binding,MF,102,67,2.3344053868490524e-72
keratinization,BP,224,76,1.026527798794621e-53
multicellular organismal process,BP,7751,465,3.0428728983274914e-48
keratinocyte differentiation,BP,305,81,6.215812409420447e-48
detection of chemical stimulus involved in sensory perception,BP,477,4,1.75539071221934e-4
detection of chemical stimulus,BP,512,4,2.3032653378288743e-4
sensory perception of chemical stimulus,BP,526,4,2.553743608394412e-4
detection of stimulus involved in sensory perception,BP,531,4,2.6478022055907854e-4
keratinization,BP,224,3,3.401220507811767e-4
peptidyl-histidine methylation,BP,1,1,6.345177664974777e-4
protein-histidine N-methyltransferase activity,MF,1,1,6.345177664974777e-4
detection of stimulus,BP,691,4,7.190351742461081e-4
keratinocyte differentiation,BP,305,3,8.364031760453338e-4
epidermal cell differentiation,BP,358,3,0.0013284135500469195
G protein-coupled receptor activity,MF,866,4,0.0016688769853307282
skin development,BP,419,3,0.0020849967549800156
detection of chemical stimulus involved in sensory perception of smell,BP,427,3,0.0022005222588824423
olfactory receptor activity,MF,427,3,0.0022005222588824423
alkane 1-monooxygenase activity,MF,4,1,0.002535841899820368
sensory perception,BP,977,4,0.0025997334916940547
sensory perception of smell,BP,454,3,0.0026198233988296467
epidermis development,BP,464,3,0.0027868921043134975
actin modification,BP,5,1,0.003168874220426776
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",MF,7,1,0.0044338264716652365
detection of chemical stimulus involved in sensory perception of smell,BP,427,64,1.0457057861811118e-51
olfactory receptor activity,MF,427,64,1.0457057861811118e-51
sensory perception of smell,BP,454,64,5.661951108529892e-50
detection of chemical stimulus involved in sensory perception,BP,477,65,8.060773836549037e-50
detection of chemical stimulus,BP,512,65,8.137420933181003e-48
sensory perception of chemical stimulus,BP,526,65,4.661448945247742e-47
detection of stimulus involved in sensory perception,BP,531,65,8.583236967328897e-47
detection of stimulus,BP,691,66,1.2835029414505307e-40
G protein-coupled receptor activity,MF,866,64,1.1503608930851159e-32
sensory perception,BP,977,67,2.6762542534120055e-32
nervous system process,BP,1437,71,1.6384427782642998e-25
G protein-coupled receptor signaling pathway,BP,1371,68,1.844573559289533e-24
transmembrane signaling receptor activity,MF,1277,65,6.15152017587021e-24
odorant binding,MF,102,23,4.682862820645035e-23
signaling receptor activity,MF,1484,66,4.0166281802093085e-21
molecular transducer activity,MF,1538,66,2.6965774803471457e-20
intermediate filament,CC,214,25,1.1572613373327196e-17
keratinization,BP,224,24,3.9392187372164953e-16
intermediate filament cytoskeleton,CC,251,25,5.272463609073898e-16
system process,BP,2216,71,4.995907029056451e-15
cytosol,CC,5085,36,3.3589374661010224e-5
ELL-EAF complex,CC,5,2,1.420306097497844e-4
Ras GTPase binding,MF,429,8,2.255411062803745e-4
viral RNA genome replication,BP,32,3,2.4315614196359104e-4
regulation of organelle organization,BP,1261,14,2.612412001702269e-4
small GTPase binding,MF,443,8,2.800280896061775e-4
protein binding,MF,11807,60,2.8460297130334565e-4
negative regulation of telomere capping,BP,8,2,3.947455041625993e-4
zonula adherens,CC,8,2,3.947455041625993e-4
regulation of protein complex assembly,BP,467,8,3.983087812996543e-4
cytoplasm,CC,11625,59,4.009365335984728e-4
positive regulation of glucose import,BP,38,3,4.0682558921822324e-4
D1 dopamine receptor binding,MF,9,2,5.062767563640473e-4
endodeoxyribonuclease activity,MF,41,3,5.098769373731955e-4
cellular protein localization,BP,1872,17,5.687482190837669e-4
cellular macromolecule localization,BP,1883,17,6.081451467420195e-4
positive regulation of glucose transmembrane transport,BP,44,3,6.282976311698064e-4
single-stranded DNA endodeoxyribonuclease activity,MF,10,2,6.312837711596621e-4
cellular protein catabolic process,BP,773,10,6.828715952144981e-4
negative regulation of cell adhesion mediated by integrin,BP,11,2,7.69664967015385e-4
intracellular,CC,15073,2449,1.353210882015708e-125
intracellular part,CC,15063,2448,1.4816237839810402e-125
intracellular organelle,CC,13294,2255,9.503215975278501e-118
nucleoplasm,CC,3512,915,9.69967974167746e-117
intracellular membrane-bounded organelle,CC,11488,2047,4.616444319703504e-116
organelle,CC,14144,2318,1.9262347166734042e-104
membrane-bounded organelle,CC,13019,2188,1.5657820628951987e-100
intracellular organelle part,CC,9811,1795,1.461171270763337e-97
organelle part,CC,10112,1819,4.676515397833078e-92
nucleus,CC,7932,1518,1.306329556666868e-87
cellular macromolecule metabolic process,BP,8352,1575,1.896657143685586e-87
nuclear part,CC,5023,1082,3.278226464512146e-83
nuclear lumen,CC,4594,1011,1.117138500596049e-81
catalytic complex,CC,1370,432,9.878170572612398e-76
protein-containing complex,CC,6151,1223,4.016587925850308e-73
protein binding,MF,11807,1976,7.205983390962854e-73
intracellular organelle lumen,CC,5740,1161,1.1319042619763991e-72
membrane-enclosed lumen,CC,5740,1161,1.1319042619763991e-72
organelle lumen,CC,5740,1161,1.1319042619763991e-72
organelle organization,BP,3885,872,5.074022594464638e-72
detection of chemical stimulus involved in sensory perception of smell,BP,427,247,5.893686374231325e-261
olfactory receptor activity,MF,427,247,5.893686374231325e-261
sensory perception of smell,BP,454,248,2.6645509106808323e-253
detection of chemical stimulus involved in sensory perception,BP,477,251,5.702851998872511e-251
detection of chemical stimulus,BP,512,253,8.36679898596065e-244
sensory perception of chemical stimulus,BP,526,252,2.8203633383251507e-238
detection of stimulus involved in sensory perception,BP,531,252,6.400694276104995e-237
detection of stimulus,BP,691,254,5.3566685234490394e-204
G protein-coupled receptor activity,MF,866,258,1.406492840236235e-180
sensory perception,BP,977,260,3.2867953698903193e-168
transmembrane signaling receptor activity,MF,1277,261,8.391576787091372e-138
G protein-coupled receptor signaling pathway,BP,1371,264,8.505689598640891e-133
nervous system process,BP,1437,263,1.6748550417494488e-126
signaling receptor activity,MF,1484,263,6.375302400030109e-123
molecular transducer activity,MF,1538,263,5.566217587313368e-119
system process,BP,2216,276,8.431054445158517e-91
