Term,Ont,N,DE,P.DE
system process,BP,2216,254,1.2143522607838046e-93
keratinization,BP,224,68,1.5329700863296012e-50
multicellular organismal process,BP,7751,398,5.063011032689752e-50
nucleic acid metabolic process,BP,5735,993,4.114794564507491e-130
nucleobase-containing compound metabolic process,BP,6411,1046,5.9281945103487735e-121
heterocycle metabolic process,BP,6570,1058,7.740717812842699e-119
cellular aromatic compound metabolic process,BP,6615,1058,1.4054403463466313e-116
cellular nitrogen compound metabolic process,BP,7161,1104,1.9352908499458077e-112
organic cyclic compound metabolic process,BP,6839,1072,2.068543768307908e-112
regulation of nucleobase-containing compound metabolic process,BP,4140,777,4.425310376068853e-111
cellular macromolecule biosynthetic process,BP,4961,865,4.616037221776611e-108
macromolecule biosynthetic process,BP,5114,872,2.8775410541448753e-103
RNA metabolic process,BP,5206,880,2.806896939760783e-102
cellular macromolecule metabolic process,BP,8352,1189,4.896852194874482e-99
heterocycle biosynthetic process,BP,4341,776,6.175216737683522e-99
cellular nitrogen compound biosynthetic process,BP,5029,852,3.0182616396874425e-98
cellular nitrogen compound metabolic process,BP,7161,119,6.338413621822625e-13
nucleobase-containing compound metabolic process,BP,6411,109,4.873039966460086e-12
heterocycle metabolic process,BP,6570,110,9.957563193371678e-12
cellular aromatic compound metabolic process,BP,6615,110,1.5994767671460857e-11
nucleic acid metabolic process,BP,5735,100,2.1935956721854932e-11
keratinization,BP,224,3,4.2939788755644136e-4
keratinocyte differentiation,BP,305,3,0.0010528271516171395
epidermal cell differentiation,BP,358,3,0.0016689205499105463
skin development,BP,419,3,0.0026136234540781807
detection of chemical stimulus involved in sensory perception of smell,BP,427,3,0.0027576361127239087
sensory perception of smell,BP,454,3,0.0032798697662098793
epidermis development,BP,464,3,0.00348776157975208
detection of chemical stimulus involved in sensory perception,BP,477,3,0.003769977643063008
induction of bacterial agglutination,BP,6,1,0.00409346196789484
detection of chemical stimulus,BP,512,3,0.00459859095305568
sensory perception of chemical stimulus,BP,526,3,0.004958805291357883
detection of stimulus involved in sensory perception,BP,531,3,0.005091515298812263
detection of chemical stimulus involved in sensory perception of smell,BP,427,170,1.3759454420038399e-190
detection of chemical stimulus involved in sensory perception,BP,477,173,1.0346338861224305e-185
sensory perception of smell,BP,454,170,5.302117862481361e-185
detection of chemical stimulus,BP,512,173,2.4702561515134058e-179
sensory perception of chemical stimulus,BP,526,173,6.168902652252291e-177
detection of stimulus involved in sensory perception,BP,531,173,4.236228353793489e-176
detection of stimulus,BP,691,173,1.5059895442485395e-153
sensory perception,BP,977,174,5.756567445670735e-127
G protein-coupled receptor signaling pathway,BP,1371,176,2.4489090499067134e-103
nervous system process,BP,1437,176,8.144650254603219e-100
system process,BP,2216,179,2.1091725095909194e-71
multicellular organismal process,BP,7751,278,1.0950947481985597e-42
keratinization,BP,224,48,1.1536209105594987e-36
detection of chemical stimulus involved in sensory perception of smell,BP,427,223,2.5193206783787224e-240
detection of chemical stimulus involved in sensory perception,BP,477,228,2.170189743226549e-234
sensory perception of smell,BP,454,224,5.426499569534323e-234
detection of chemical stimulus,BP,512,228,2.845300400336422e-225
sensory perception of chemical stimulus,BP,526,229,1.7142902966284359e-223
detection of stimulus involved in sensory perception,BP,531,229,2.671539242158282e-222
detection of stimulus,BP,691,229,1.2296276689436322e-190
sensory perception,BP,977,236,4.234326019059242e-161
nervous system process,BP,1437,243,7.413663605385118e-128
G protein-coupled receptor signaling pathway,BP,1371,236,2.2903841608965774e-125
system process,BP,2216,250,1.0914849007061615e-90
multicellular organismal process,BP,7751,395,6.03291859620988e-49
keratinization,BP,224,64,7.855136335856341e-46
keratinocyte differentiation,BP,305,68,5.388504596223512e-41
SRP-dependent cotranslational protein targeting to membrane,BP,105,72,1.7173692115500964e-51
cotranslational protein targeting to membrane,BP,109,73,4.757538587151453e-51
protein targeting to ER,BP,118,74,1.2279718284533172e-48
protein localization to endoplasmic reticulum,BP,147,82,4.074700242412374e-48
establishment of protein localization to endoplasmic reticulum,BP,122,74,3.9201644719341657e-47
intracellular transport,BP,1847,347,8.088810843125843e-47
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,120,73,1.2226511958146793e-46
establishment of localization in cell,BP,2242,392,2.318465378950571e-45
cellular localization,BP,2927,471,4.312863069742041e-45
protein targeting to membrane,BP,202,83,1.0590079649473423e-35
transport,BP,5190,677,9.806668085433325e-35
protein localization,BP,2765,422,3.932044373215198e-34
viral transcription,BP,177,75,1.869234405535095e-33
protein localization to membrane,BP,621,153,2.1489136580506322e-33
establishment of localization,BP,5315,684,3.05521385517705e-33
nucleic acid metabolic process,BP,5735,1366,2.430041014455972e-93
nucleobase-containing compound metabolic process,BP,6411,1460,9.193011775534978e-86
regulation of nucleobase-containing compound metabolic process,BP,4140,1057,8.518520721546974e-85
heterocycle metabolic process,BP,6570,1483,1.6589393186229995e-84
cellular aromatic compound metabolic process,BP,6615,1487,2.5450405194774492e-83
organic cyclic compound metabolic process,BP,6839,1520,6.692511230018319e-82
regulation of RNA metabolic process,BP,3822,978,1.841740155518455e-77
RNA metabolic process,BP,5206,1215,5.1697734673916576e-73
nucleobase-containing compound biosynthetic process,BP,4278,1044,4.112907859771197e-71
heterocycle biosynthetic process,BP,4341,1054,1.2462527306149481e-70
detection of chemical stimulus involved in sensory perception of smell,BP,427,233,4.2117877049796936e-248
sensory perception of smell,BP,454,234,3.114332090773507e-241
detection of chemical stimulus involved in sensory perception,BP,477,237,1.6816846675098866e-239
detection of chemical stimulus,BP,512,237,6.818297672889099e-230
sensory perception of chemical stimulus,BP,526,238,6.450641220734237e-228
detection of stimulus involved in sensory perception,BP,531,238,1.1584839978089263e-226
detection of stimulus,BP,691,238,1.8246142868701934e-193
sensory perception,BP,977,245,4.1565600091953926e-162
G protein-coupled receptor signaling pathway,BP,1371,247,4.10584387038928e-127
nervous system process,BP,1437,248,3.723401822305443e-123
system process,BP,2216,260,2.22993652367504e-89
keratinization,BP,224,68,3.0095368040117756e-48
multicellular organismal process,BP,7751,418,2.1219227079024283e-47
keratinocyte differentiation,BP,305,72,9.347649175957076e-43
detection of chemical stimulus involved in sensory perception of smell,BP,427,258,5.9307681911226255e-263
sensory perception of smell,BP,454,260,2.5979391841143258e-256
detection of chemical stimulus involved in sensory perception,BP,477,262,1.045554524354614e-251
detection of chemical stimulus,BP,512,264,8.039372676792891e-244
sensory perception of chemical stimulus,BP,526,264,1.1386130750403614e-239
detection of stimulus involved in sensory perception,BP,531,264,3.1535317328300646e-238
detection of stimulus,BP,691,266,4.03187815546687e-203
sensory perception,BP,977,276,1.5769753819287002e-169
G protein-coupled receptor signaling pathway,BP,1371,279,1.1837399718744521e-130
nervous system process,BP,1437,281,5.747980521056947e-127
system process,BP,2216,293,1.8843393707743503e-87
keratinization,BP,224,79,4.309473721223853e-54
keratinocyte differentiation,BP,305,86,8.587743977262746e-50
multicellular organismal process,BP,7751,503,6.785230562844897e-49
cellular macromolecule metabolic process,BP,8352,1283,9.918448381423553e-57
cellular metabolic process,BP,11301,1589,1.8771456526894576e-51
cellular macromolecule metabolic process,BP,8352,1488,1.7307773085878806e-87
organelle organization,BP,3885,835,1.5238214387854292e-74
cellular metabolic process,BP,11301,1800,3.639273879813524e-72
cellular nitrogen compound metabolic process,BP,7161,1287,5.486146427735362e-71
cellular macromolecule metabolic process,BP,8352,1461,4.6257477257618086e-85
organelle organization,BP,3885,823,7.014023716813828e-74
cellular nitrogen compound metabolic process,BP,7161,1265,1.7106545338785046e-69
cellular metabolic process,BP,11301,1766,1.8398252721938683e-69
intrinsic apoptotic signaling pathway by p53 class mediator,BP,78,4,2.313688744058482e-6
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,BP,45,3,2.2015722196919443e-5
intrinsic apoptotic signaling pathway,BP,289,5,2.2739466840088868e-5
nucleolus organization,BP,7,2,2.990658942913006e-5
apoptotic signaling pathway,BP,602,6,6.899293071940218e-5
positive regulation of apoptotic process,BP,672,6,1.264760962399432e-4
positive regulation of programmed cell death,BP,680,6,1.3494312007400727e-4
positive regulation of cell death,BP,730,6,1.9866355053271964e-4
intrinsic apoptotic signaling pathway in response to DNA damage,BP,104,3,2.6942965650860937e-4
signal transduction by p53 class mediator,BP,267,4,2.8752629173421537e-4
ribosome biogenesis,BP,297,4,4.3047437461286446e-4
cellular response to DNA damage stimulus,BP,854,6,4.6190590526879155e-4
nucleus organization,BP,130,3,5.183643800944833e-4
formaldehyde biosynthetic process,BP,1,1,0.0012202264740335256
detection of chemical stimulus involved in sensory perception of smell,BP,427,248,1.6935087105333833e-267
sensory perception of smell,BP,454,249,8.51232067645591e-260
detection of chemical stimulus involved in sensory perception,BP,477,252,1.696295238422822e-257
detection of chemical stimulus,BP,512,253,1.1949140323744561e-248
sensory perception of chemical stimulus,BP,526,253,1.016875743790051e-244
detection of stimulus involved in sensory perception,BP,531,253,2.3654934738543113e-243
detection of stimulus,BP,691,255,3.367221416048812e-210
sensory perception,BP,977,261,3.357399493851964e-174
G protein-coupled receptor signaling pathway,BP,1371,264,1.928299432097944e-137
nervous system process,BP,1437,264,4.3148076826540774e-132
system process,BP,2216,273,7.3539524266400145e-93
keratinization,BP,224,73,1.8780401379563234e-52
multicellular organismal process,BP,7751,439,3.4578239606670066e-48
keratinocyte differentiation,BP,305,77,3.711723252099034e-46
regulation of nucleobase-containing compound metabolic process,BP,4140,473,1.2203187926425293e-41
cellular macromolecule metabolic process,BP,8352,776,8.676252033246841e-41
regulation of RNA metabolic process,BP,3822,443,5.439582329602941e-40
regulation of cellular macromolecule biosynthetic process,BP,3998,449,4.593254559463096e-37
"transcription, DNA-templated",BP,3668,422,6.960848929368669e-37
transcription by RNA polymerase II,BP,2818,351,8.407773813953e-37
nucleic acid-templated transcription,BP,3716,425,1.4397325301806169e-36
regulation of macromolecule biosynthetic process,BP,4138,458,2.455564800477209e-36
RNA biosynthetic process,BP,3733,425,4.4165239228422287e-36
nucleic acid metabolic process,BP,5735,577,1.303238273515442e-35
cellular macromolecule biosynthetic process,BP,4961,519,1.7389206354393386e-35
regulation of cellular biosynthetic process,BP,4325,470,1.9871592292591348e-35
detection of chemical stimulus involved in sensory perception of smell,BP,427,249,2.1039064707720788e-259
detection of chemical stimulus involved in sensory perception,BP,477,255,1.6591848933244198e-252
sensory perception of smell,BP,454,250,1.2636392580961117e-251
detection of chemical stimulus,BP,512,256,1.810206905338534e-243
sensory perception of chemical stimulus,BP,526,256,1.741789316055867e-239
detection of stimulus involved in sensory perception,BP,531,256,4.225125559307564e-238
detection of stimulus,BP,691,258,1.8999752043100462e-204
sensory perception,BP,977,266,3.1806116478614885e-170
G protein-coupled receptor signaling pathway,BP,1371,274,7.438982318867948e-138
nervous system process,BP,1437,269,2.0010450160078614e-127
system process,BP,2216,280,3.98385048282001e-89
keratinization,BP,224,76,1.2615711780583242e-53
multicellular organismal process,BP,7751,468,3.2360703628331696e-49
keratinocyte differentiation,BP,305,78,9.408724143925829e-45
cellular macromolecule metabolic process,BP,8352,605,4.0439952015346006e-51
nucleic acid metabolic process,BP,5735,452,2.257700802288536e-41
cellular macromolecule biosynthetic process,BP,4961,409,8.056444880677497e-41
nucleobase-containing compound metabolic process,BP,6411,483,8.895161636209185e-40
macromolecule biosynthetic process,BP,5114,412,1.1398005546141987e-38
regulation of nucleobase-containing compound metabolic process,BP,4140,357,2.1586828721017742e-38
cellular aromatic compound metabolic process,BP,6615,488,9.968312119714822e-38
cellular component organization or biogenesis,BP,6697,341,4.6442304978430307e-10
cellular component organization,BP,6512,333,5.470634391634628e-10
protein localization,BP,2765,163,1.5200334977942238e-8
cellular localization,BP,2927,170,1.9539332612607487e-8
organelle organization,BP,3885,213,2.0631515724910023e-8
homophilic cell adhesion via plasma membrane adhesion molecules,BP,168,16,2.437182964126894e-13
regulation of transcription by RNA polymerase II,BP,2683,53,2.895229732183658e-11
regulation of RNA metabolic process,BP,3822,65,4.262028322183142e-11
